"ADVERTISER","TARGETED COUNTRIES","LINK ID","NAME","DESCRIPTION","KEYWORDS","LINK TYPE","THREE MONTH EPC","SEVEN DAY EPC","LAST UDPATED","HTML LINKS","JAVASCRIPT LINKS","CLICK URL","PROMOTION TYPE","COUPON CODE","PROMOTIONAL DATE","PROMOTIONAL END DATE","CATEGORY","ADV_CID","RELATIONSHIP STATUS","LANGUAGE","MOBILE OPTIMIZED"
"STDCheck.com","","12558194","Pricing & Packages Page","Pricing and Packages Page","","Text Link","$109.62 USD","$327.06 USD","8-Feb-2023","<a href=""https://www.dpbolvw.net/click-101606300-12558194"" target=""_top"">Affordable and Fast STD Testing. Test Now!</a><img src=""https://www.lduhtrp.net/image-101606300-12558194"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""https://www.kqzyfj.com/placeholder-57389995?target=_top&mouseover=N""></script>","https://www.jdoqocy.com/click-101606300-12558194","N/A","","","","Wellness","4186290","Active","English","Yes"
"STDCheck.com","","11961300","480x60","stdcheck banner 480x60","","Banner","N/A","N/A","24-Oct-2023","<a href=""https://www.anrdoezrs.net/click-101606300-11961300"" target=""_top""> <img src=""https://www.awltovhc.com/image-101606300-11961300"" width=""480"" height=""60"" alt="""" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.jdoqocy.com/placeholder-57389996?target=_top&mouseover=N""></script>","https://www.anrdoezrs.net/click-101606300-11961300","N/A","","","","Wellness","4186290","Active","English","Yes"
"STDCheck.com","","11640564","Online STD Testing","https://www.stdcheck.com/","","Text Link","$70.74 USD","$154.56 USD","24-Oct-2023","<a href=""https://www.anrdoezrs.net/click-101606300-11640564"" target=""_top"">https://www.stdcheck.com/</a><img src=""https://www.lduhtrp.net/image-101606300-11640564"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""https://www.anrdoezrs.net/placeholder-57389997?target=_top&mouseover=N""></script>","https://www.tkqlhce.com/click-101606300-11640564","N/A","","","","Wellness","4186290","Active","English","Yes"
"STDCheck.com","","11961299","300x50","stdcheck banner 300x50","","Banner","N/A","N/A","24-Oct-2023","<a href=""https://www.jdoqocy.com/click-101606300-11961299"" target=""_top""> <img src=""https://www.tqlkg.com/image-101606300-11961299"" width=""300"" height=""50"" alt="""" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.dpbolvw.net/placeholder-57389998?target=_top&mouseover=N""></script>","https://www.jdoqocy.com/click-101606300-11961299","N/A","","","","Wellness","4186290","Active","English","Yes"
"STDCheck.com","","11648782","Private STD testing","Private STD testing","std testing","Banner","$3.85 USD","N/A","24-Oct-2023","<a href=""https://www.tkqlhce.com/click-101606300-11648782"" target=""_top""> <img src=""https://www.tqlkg.com/image-101606300-11648782"" width=""728"" height=""90"" alt="""" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.anrdoezrs.net/placeholder-57389999?target=_top&mouseover=N""></script>","https://www.jdoqocy.com/click-101606300-11648782","N/A","","","","Wellness","4186290","Active","English","Yes"
"STDCheck.com","","11648825","Private STD testing","Private STD testing","std testing","Banner","N/A","N/A","24-Oct-2023","<a href=""https://www.jdoqocy.com/click-101606300-11648825"" target=""_top""> <img src=""https://www.tqlkg.com/image-101606300-11648825"" width=""728"" height=""90"" alt="""" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.tkqlhce.com/placeholder-57390000?target=_top&mouseover=N""></script>","https://www.dpbolvw.net/click-101606300-11648825","N/A","","","","Wellness","4186290","Active","English","Yes"
"STDCheck.com","","13697768","Add Herpes I directly to cart along with Coupon","Add Herpes I directly to cart along with Coupon","","Text Link","$0.00 USD","N/A","25-May-2023","<a href=""https://www.jdoqocy.com/click-101606300-13697768"" target=""_top"">Get Tested Now</a><img src=""https://www.awltovhc.com/image-101606300-13697768"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""https://www.dpbolvw.net/placeholder-57390001?target=_top&mouseover=N""></script>","https://www.kqzyfj.com/click-101606300-13697768","N/A","","","","Wellness","4186290","Active","English","Yes"
"STDCheck.com","","11648788","Private STD testing","Private STD testing","std testing","Banner","N/A","N/A","24-Oct-2023","<a href=""https://www.anrdoezrs.net/click-101606300-11648788"" target=""_top""> <img src=""https://www.ftjcfx.com/image-101606300-11648788"" width=""728"" height=""90"" alt="""" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.dpbolvw.net/placeholder-57390002?target=_top&mouseover=N""></script>","https://www.jdoqocy.com/click-101606300-11648788","N/A","","","","Wellness","4186290","Active","English","Yes"
"STDCheck.com","","11648852","Private STD testing","Private STD testing","std testing","Banner","$0.00 USD","N/A","24-Oct-2023","<a href=""https://www.kqzyfj.com/click-101606300-11648852"" target=""_top""> <img src=""https://www.tqlkg.com/image-101606300-11648852"" width=""250"" height=""250"" alt="""" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.kqzyfj.com/placeholder-57390003?target=_top&mouseover=N""></script>","https://www.kqzyfj.com/click-101606300-11648852","N/A","","","","Wellness","4186290","Active","English","Yes"
"STDCheck.com","","13697772","Add Gonorrhea directly to cart along with Coupon","Add Gonorrhea directly to cart along with Coupon","","Text Link","$0.00 USD","N/A","25-May-2023","<a href=""https://www.kqzyfj.com/click-101606300-13697772"" target=""_top"">Get Tested Now</a><img src=""https://www.ftjcfx.com/image-101606300-13697772"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""https://www.tkqlhce.com/placeholder-57390004?target=_top&mouseover=N""></script>","https://www.tkqlhce.com/click-101606300-13697772","N/A","","","","Wellness","4186290","Active","English","Yes"
"STDCheck.com","","13697770","Add Herpes II directly to cart along with Coupon","Add Herpes II directly to cart along with Coupon","","Text Link","$0.00 USD","$0.00 USD","25-May-2023","<a href=""https://www.dpbolvw.net/click-101606300-13697770"" target=""_top"">Get Tested Now</a><img src=""https://www.ftjcfx.com/image-101606300-13697770"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""https://www.tkqlhce.com/placeholder-57390005?target=_top&mouseover=N""></script>","https://www.tkqlhce.com/click-101606300-13697770","N/A","","","","Wellness","4186290","Active","English","Yes"
"STDCheck.com","","12873415","Pricing Page with Coupon","Pricing Page with Coupon","","Text Link","$287.70 USD","$376.59 USD","8-Feb-2023","<a href=""https://www.kqzyfj.com/click-101606300-12873415"" target=""_top"">Save $10</a><img src=""https://www.lduhtrp.net/image-101606300-12873415"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""https://www.tkqlhce.com/placeholder-57390006?target=_top&mouseover=N""></script>","https://www.dpbolvw.net/click-101606300-12873415","N/A","","","","Wellness","4186290","Active","English","Yes"
"STDCheck.com","","11648715","Discreet STD Testing","https://www.stdcheck.com/","","Text Link","$199.87 USD","N/A","24-Oct-2023","<a href=""https://www.tkqlhce.com/click-101606300-11648715"" target=""_top"">https://www.stdcheck.com/</a><img src=""https://www.tqlkg.com/image-101606300-11648715"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""https://www.kqzyfj.com/placeholder-57390007?target=_top&mouseover=N""></script>","https://www.tkqlhce.com/click-101606300-11648715","N/A","","","","Wellness","4186290","Active","English","Yes"
"STDCheck.com","","11680307","$10 off on your order","$10 off your complete order -www.stdcheck.com/coupon=10OffOrder","std, std test","Text Link","$327.93 USD","$634.72 USD","12-May-2025","<a href=""https://www.tkqlhce.com/click-101606300-11680307"" target=""_top"">https://Discreet STD Testing - $10 off your complete order with code: 10OffOrder</a><img src=""https://www.lduhtrp.net/image-101606300-11680307"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""https://www.anrdoezrs.net/placeholder-57390008?target=_top&mouseover=N""></script>","https://www.tkqlhce.com/click-101606300-11680307","Coupon","10OffOrder","12-May-2025","12-May-2027","Wellness","4186290","Active","English","Yes"
"STDCheck.com","","17005565","Christmas Eve","Christmas Eve Holiday Special - Get $15 Off (Today Only)","","Text Link","N/A","N/A","3-Dec-2025","<a href=""https://www.jdoqocy.com/click-101606300-17005565"" target=""_top"">Christmas Eve Holiday Special - Get $15 Off (Today Only)</a><img src=""https://www.ftjcfx.com/image-101606300-17005565"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""https://www.kqzyfj.com/placeholder-57390009?target=_top&mouseover=N""></script>","https://www.anrdoezrs.net/click-101606300-17005565","Sale/Discount","","24-Dec-2025","24-Dec-2025","Wellness","4186290","Active","English","Yes"
"STDCheck.com","","13697762","Add Syphilis directly to cart along with Coupon","Add Syphilis directly to cart along with Coupon","","Text Link","$0.00 USD","N/A","25-May-2023","<a href=""https://www.kqzyfj.com/click-101606300-13697762"" target=""_top"">Add Syphilis directly to cart along with Coupon</a><img src=""https://www.lduhtrp.net/image-101606300-13697762"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""https://www.tkqlhce.com/placeholder-57390010?target=_top&mouseover=N""></script>","https://www.dpbolvw.net/click-101606300-13697762","N/A","","","","Wellness","4186290","Active","English","Yes"
"STDCheck.com","","11961296","168x28","stdcheck banner 168x28","","Banner","N/A","N/A","24-Oct-2023","<a href=""https://www.dpbolvw.net/click-101606300-11961296"" target=""_top""> <img src=""https://www.tqlkg.com/image-101606300-11961296"" width=""168"" height=""28"" alt="""" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.dpbolvw.net/placeholder-57390011?target=_top&mouseover=N""></script>","https://www.tkqlhce.com/click-101606300-11961296","N/A","","","","Wellness","4186290","Active","English","Yes"
"STDCheck.com","","11648980","Private STD testing","Private STD testing","std testing","Banner","$0.00 USD","N/A","24-Oct-2023","<a href=""https://www.anrdoezrs.net/click-101606300-11648980"" target=""_top""> <img src=""https://www.awltovhc.com/image-101606300-11648980"" width=""251"" height=""251"" alt="""" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.anrdoezrs.net/placeholder-57390012?target=_top&mouseover=N""></script>","https://www.jdoqocy.com/click-101606300-11648980","N/A","","","","Wellness","4186290","Active","English","Yes"
"STDCheck.com","","11961297","216x36","stdcheck banner  216x36","","Banner","N/A","N/A","24-Oct-2023","<a href=""https://www.anrdoezrs.net/click-101606300-11961297"" target=""_top""> <img src=""https://www.ftjcfx.com/image-101606300-11961297"" width=""216"" height=""36"" alt="""" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.dpbolvw.net/placeholder-57390013?target=_top&mouseover=N""></script>","https://www.dpbolvw.net/click-101606300-11961297","N/A","","","","Wellness","4186290","Active","English","Yes"
"STDCheck.com","","13697765","Add Hepatitis C directly to cart along with Coupon","Add Hepatitis C directly to cart along with Coupon","","Text Link","$0.00 USD","N/A","25-May-2023","<a href=""https://www.jdoqocy.com/click-101606300-13697765"" target=""_top"">Add Hepatitis C directly to cart along with Coupon</a><img src=""https://www.tqlkg.com/image-101606300-13697765"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""https://www.kqzyfj.com/placeholder-57390014?target=_top&mouseover=N""></script>","https://www.dpbolvw.net/click-101606300-13697765","N/A","","","","Wellness","4186290","Active","English","Yes"
"STDCheck.com","","13697760","Add Chlamydia & Gonorrhea directly to cart along with Coupon","Add Chlamydia & Gonorrhea directly to cart along with Coupon","","Text Link","$0.00 USD","N/A","25-May-2023","<a href=""https://www.tkqlhce.com/click-101606300-13697760"" target=""_top"">Add Chlamydia & Gonorrhea directly to cart along with Coupon</a><img src=""https://www.tqlkg.com/image-101606300-13697760"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""https://www.dpbolvw.net/placeholder-57390015?target=_top&mouseover=N""></script>","https://www.dpbolvw.net/click-101606300-13697760","N/A","","","","Wellness","4186290","Active","English","Yes"
"STDCheck.com","","11648784","Private STD testing","Private STD testing","std testing","Banner","N/A","N/A","24-Oct-2023","<a href=""https://www.jdoqocy.com/click-101606300-11648784"" target=""_top""> <img src=""https://www.awltovhc.com/image-101606300-11648784"" width=""728"" height=""90"" alt="""" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.jdoqocy.com/placeholder-57390016?target=_top&mouseover=N""></script>","https://www.jdoqocy.com/click-101606300-11648784","N/A","","","","Wellness","4186290","Active","English","Yes"
"STDCheck.com","","11648835","Private STD Testing","Private STD Testing","Std Testing","Banner","N/A","N/A","24-Oct-2023","<a href=""https://www.dpbolvw.net/click-101606300-11648835"" target=""_top""> <img src=""https://www.awltovhc.com/image-101606300-11648835"" width=""122"" height=""602"" alt="""" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.anrdoezrs.net/placeholder-57390017?target=_top&mouseover=N""></script>","https://www.tkqlhce.com/click-101606300-11648835","N/A","","","","Wellness","4186290","Active","English","Yes"
"STDCheck.com","","17005568","Christmas Day","Our Christmas Gift To You - Get $15 Off (Today Only!)","","Text Link","N/A","N/A","4-Dec-2025","<a href=""https://www.anrdoezrs.net/click-101606300-17005568"" target=""_top"">Our Christmas Gift To You - Get $15 Off (Today Only!)</a><img src=""https://www.lduhtrp.net/image-101606300-17005568"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""https://www.dpbolvw.net/placeholder-57390018?target=_top&mouseover=N""></script>","https://www.kqzyfj.com/click-101606300-17005568","Sale/Discount","","25-Dec-2025","25-Dec-2025","Wellness","4186290","Active","English","Yes"
"STDCheck.com","","11648712","Private STD testing","Private STD testing","std testing","Banner","N/A","N/A","24-Oct-2023","<a href=""https://www.jdoqocy.com/click-101606300-11648712"" target=""_top""> <img src=""https://www.awltovhc.com/image-101606300-11648712"" width=""120"" height=""600"" alt="""" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.anrdoezrs.net/placeholder-57390019?target=_top&mouseover=N""></script>","https://www.jdoqocy.com/click-101606300-11648712","N/A","","","","Wellness","4186290","Active","English","Yes"
"STDCheck.com","","11648845","Private STD testing","Private STD testing","std testing","Banner","$0.00 USD","N/A","24-Oct-2023","<a href=""https://www.dpbolvw.net/click-101606300-11648845"" target=""_top""> <img src=""https://www.awltovhc.com/image-101606300-11648845"" width=""252"" height=""251"" alt="""" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.dpbolvw.net/placeholder-57390020?target=_top&mouseover=N""></script>","https://www.dpbolvw.net/click-101606300-11648845","N/A","","","","Wellness","4186290","Active","English","Yes"
"STDCheck.com","","11648613","Private std testing","Online std testing","","Text Link","$0.00 USD","N/A","24-Oct-2023","<a href=""https://www.anrdoezrs.net/click-101606300-11648613"" target=""_top"">https://www.stdcheck.com</a><img src=""https://www.awltovhc.com/image-101606300-11648613"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""https://www.dpbolvw.net/placeholder-57390021?target=_top&mouseover=N""></script>","https://www.anrdoezrs.net/click-101606300-11648613","N/A","","","","Wellness","4186290","Active","English","Yes"
"STDCheck.com","","11648768","Private STD Testing","Private STD Testing","Std Testing","Banner","N/A","N/A","24-Oct-2023","<a href=""https://www.jdoqocy.com/click-101606300-11648768"" target=""_top""> <img src=""https://www.lduhtrp.net/image-101606300-11648768"" width=""120"" height=""600"" alt="""" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.jdoqocy.com/placeholder-57390022?target=_top&mouseover=N""></script>","https://www.jdoqocy.com/click-101606300-11648768","N/A","","","","Wellness","4186290","Active","English","Yes"
"STDCheck.com","","13697764","Add Hepatitis B directly to cart along with Coupon","Add Hepatitis B directly to cart along with Coupon","","Text Link","$3.90 USD","N/A","25-May-2023","<a href=""https://www.jdoqocy.com/click-101606300-13697764"" target=""_top"">Add Hepatitis B directly to cart along with Coupon</a><img src=""https://www.tqlkg.com/image-101606300-13697764"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""https://www.dpbolvw.net/placeholder-57390023?target=_top&mouseover=N""></script>","https://www.jdoqocy.com/click-101606300-13697764","N/A","","","","Wellness","4186290","Active","English","Yes"
"STDCheck.com","","11648600","Order std testing","Online std testing","","Text Link","$45.31 USD","$122.97 USD","24-Oct-2023","<a href=""https://www.jdoqocy.com/click-101606300-11648600"" target=""_top"">https://www.stdcheck.com</a><img src=""https://www.ftjcfx.com/image-101606300-11648600"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""https://www.jdoqocy.com/placeholder-57390024?target=_top&mouseover=N""></script>","https://www.kqzyfj.com/click-101606300-11648600","N/A","","","","Wellness","4186290","Active","English","Yes"
"STDCheck.com","","13697763","Add Hepatitis A directly to cart along with Coupon","Add Hepatitis A directly to cart along with Coupon","","Text Link","$40.56 USD","N/A","25-May-2023","<a href=""https://www.jdoqocy.com/click-101606300-13697763"" target=""_top"">Get Tested Now</a><img src=""https://www.ftjcfx.com/image-101606300-13697763"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""https://www.anrdoezrs.net/placeholder-57390025?target=_top&mouseover=N""></script>","https://www.jdoqocy.com/click-101606300-13697763","N/A","","","","Wellness","4186290","Active","English","Yes"
"STDCheck.com","","11648982","Private STD testing","Private STD testing","std testing","Banner","N/A","N/A","24-Oct-2023","<a href=""https://www.kqzyfj.com/click-101606300-11648982"" target=""_top""> <img src=""https://www.awltovhc.com/image-101606300-11648982"" width=""250"" height=""250"" alt="""" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.anrdoezrs.net/placeholder-57390026?target=_top&mouseover=N""></script>","https://www.anrdoezrs.net/click-101606300-11648982","N/A","","","","Wellness","4186290","Active","English","Yes"
"STDCheck.com","","13697665","Add 10 Test Panel directly to cart along with Coupon","Add 10 Test Panel directly to cart along with Coupon","","Text Link","$284.54 USD","N/A","25-May-2023","<a href=""https://www.kqzyfj.com/click-101606300-13697665"" target=""_top"">Add 10 Test Panel directly to cart along with Coupon</a><img src=""https://www.lduhtrp.net/image-101606300-13697665"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""https://www.jdoqocy.com/placeholder-57390027?target=_top&mouseover=N""></script>","https://www.kqzyfj.com/click-101606300-13697665","N/A","","","","Wellness","4186290","Active","English","Yes"
"STDCheck.com","","11648977","Private STD testing","Private STD testing","std testing","Banner","N/A","N/A","24-Oct-2023","<a href=""https://www.jdoqocy.com/click-101606300-11648977"" target=""_top""> <img src=""https://www.tqlkg.com/image-101606300-11648977"" width=""250"" height=""250"" alt="""" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.anrdoezrs.net/placeholder-57390028?target=_top&mouseover=N""></script>","https://www.kqzyfj.com/click-101606300-11648977","N/A","","","","Wellness","4186290","Active","English","Yes"
